coverage,sharpness,seed,alpha
0.8020833333333334,0.9371622586090904,118,0.2
0.998546511627907,5.729152541677605,119,0.001
0.9874031007751938,3.387162577280823,119,0.01
0.9498546511627907,1.9471808775592043,119,0.05
0.8982558139534884,1.397474961034555,119,0.1
0.8081395348837209,0.9739513339314139,119,0.2
0.9987887596899225,5.633958046790668,120,0.001
0.9857073643410853,3.272445326375893,120,0.01
0.9508236434108527,1.9826363072161228,120,0.05
0.9035852713178295,1.4486202128523231,120,0.1
0.8037790697674418,0.9699174132636426,120,0.2
0.999031007751938,6.116187352841502,121,0.001
0.9898255813953488,3.486644242562739,121,0.01
0.9527616279069767,1.9979138666067344,121,0.05
0.9026162790697675,1.4614951118132362,121,0.1
0.812015503875969,1.0017187887656864,121,0.2
0.9983042635658915,5.153767867399088,122,0.001
0.9871608527131783,3.356629341374947,122,0.01
0.9459786821705426,1.9247358829475165,122,0.05
0.906734496124031,1.4892322949150036,122,0.1
0.8195251937984496,1.019192079963195,122,0.2
0.999515503875969,6.303803127925595,123,0.001
0.9915213178294574,3.689990812444755,123,0.01
0.9522771317829457,1.9985311932147707,123,0.05
0.9096414728682171,1.4817337967757833,123,0.1
0.809593023255814,0.9686523209542437,123,0.2
0.998546511627907,5.600299776881587,124,0.001
0.9886143410852714,3.433972822786936,124,0.01
0.9481589147286822,1.9775510331572228,124,0.05
0.8955910852713178,1.4602359686551,124,0.1
0.7991763565891473,0.9843645671130261,124,0.2
0.999031007751938,6.143108372672259,125,0.001
0.9886143410852714,3.487143951952116,125,0.01
0.9546996124031008,2.027841027945417,125,0.05
0.9009205426356589,1.4320309935510025,125,0.1
0.8086240310077519,0.9741123707648556,125,0.2
0.9997577519379846,6.584238543692341,126,0.001
0.9934593023255814,3.9922464244474027,126,0.01
0.9542151162790697,2.0600276032191154,126,0.05
0.904312015503876,1.4620918929820754,126,0.1
0.8074127906976745,0.9895067255968358,126,0.2
0.9987887596899225,5.6920275393662365,127,0.001
0.9871608527131783,3.2871351978655805,127,0.01
0.9462209302325582,1.918145339751579,127,0.05
0.8980135658914729,1.4115441363302579,127,0.1
0.8020833333333334,0.9574309360179594,127,0.2
0.9987887596899225,5.678041671663492,128,0.001
0.9903100775193798,3.6135589887888666,128,0.01
0.9520348837209303,1.974785482578063,128,0.05
0.9004360465116279,1.4136726384865927,128,0.1
0.8003875968992248,0.9578123123766223,128,0.2
0.998062015503876,5.259348480651656,129,0.001
0.9864341085271318,3.293643209151133,129,0.01
0.9484011627906976,1.908470724876199,129,0.05
0.8982558139534884,1.420968349736456,129,0.1
0.8059593023255814,0.9794409230197441,129,0.2
0.999515503875969,5.980096076288974,130,0.001
0.9869186046511628,3.31822303474707,130,0.01
0.9491279069767442,1.94708238404834,130,0.05
0.9014050387596899,1.4453237959124992,130,0.1
0.8081395348837209,0.9868388551560874,130,0.2
0.9973352713178295,5.267717550359124,131,0.001
0.9886143410852714,3.424083806056091,131,0.01
0.9534883720930233,1.998664623331685,131,0.05
0.9011627906976745,1.4434141307439177,131,0.1
0.8093507751937985,0.9692585162701408,131,0.2
0.999031007751938,5.969690729206576,132,0.001
0.9886143410852714,3.5053552533236587,132,0.01
0.9517926356589147,1.9924243982418295,132,0.05
0.8948643410852714,1.4162147372854244,132,0.1
0.7965116279069767,0.9643989423292822,132,0.2
0.9997577519379846,6.456516508247898,133,0.001
0.9864341085271318,3.3367790307633425,133,0.01
0.9467054263565892,1.9124187309265432,133,0.05
0.9016472868217055,1.4401080030102982,133,0.1
0.8078972868217055,0.9797740173954388,133,0.2
0.9983042635658915,5.568002418131028,134,0.001
0.9912790697674418,3.6496584378060954,134,0.01
0.9537306201550387,2.0263220634319836,134,0.05
0.9040697674418605,1.4735151975806944,134,0.1
0.811531007751938,0.9837236618675083,134,0.2
0.9987887596899225,5.715035899679672,135,0.001
0.9883720930232558,3.5100255338265076,135,0.01
0.9546996124031008,2.0055195336235547,135,0.05
0.8984980620155039,1.4296860416768098,135,0.1
0.8057170542635659,0.9713376101599778,135,0.2
0.999031007751938,5.720795340977161,136,0.001
0.9895833333333334,3.5777809417420836,136,0.01
0.9450096899224806,1.9364615805836007,136,0.05
0.8989825581395349,1.4361157924291372,136,0.1
0.8098352713178295,0.9922716861753089,136,0.2
0.9997577519379846,6.357467979437274,137,0.001
0.9893410852713178,3.5966423651161974,137,0.01
0.9479166666666666,1.9231051819410412,137,0.05
0.8980135658914729,1.4307291232319699,137,0.1
0.8088662790697675,0.9892833344638828,137,0.2
0.999515503875969,6.137935733941674,138,0.001
0.9878875968992248,3.5077112054595103,138,0.01
0.9481589147286822,1.9272480963667442,138,0.05
0.8924418604651163,1.3761387981197757,138,0.1
0.8013565891472868,0.9806280506540199,138,0.2
0.999031007751938,6.046441081133993,139,0.001
0.9847383720930233,3.275488493251715,139,0.01
0.9454941860465116,1.9331371980007848,139,0.05
0.8963178294573644,1.4387463516584487,139,0.1
0.8054748062015504,0.9751989876404693,139,0.2
0.9997577519379846,6.520438928245069,140,0.001
0.9866763565891473,3.4044062135098687,140,0.01
0.9505813953488372,2.0376468864512,140,0.05
0.904312015503876,1.452365557869078,140,0.1
0.8049903100775194,0.9712555783592425,140,0.2
0.999515503875969,6.335223395577893,141,0.001
0.9866763565891473,3.3601982836863797,141,0.01
0.9498546511627907,1.9384592413033772,141,0.05
0.8943798449612403,1.3842078701233451,141,0.1
0.7943313953488372,0.9518180388397344,141,0.2
0.9997577519379846,6.960810293670776,142,0.001
0.9883720930232558,3.5572876797304516,142,0.01
0.9476744186046512,1.9239987393110605,142,0.05
0.903827519379845,1.4490902388612272,142,0.1
0.8001453488372093,0.9619852833688851,142,0.2
0.9983042635658915,5.6885969608815845,143,0.001
0.9883720930232558,3.4680940664493383,143,0.01
0.9496124031007752,1.9573331983149524,143,0.05
0.8951065891472868,1.416296536845715,143,0.1
0.7996608527131783,0.97098239418159,143,0.2
0.999031007751938,6.026392041368775,144,0.001
0.9893410852713178,3.5960659751752058,144,0.01
0.9508236434108527,1.9801128897715183,144,0.05
0.903827519379845,1.439224740471397,144,0.1
0.8062015503875969,0.9809536441857895,144,0.2
0.999031007751938,6.032625244019431,145,0.001
0.9866763565891473,3.405842855904872,145,0.01
0.9505813953488372,2.009840208870181,145,0.05
0.906734496124031,1.484478949406304,145,0.1
0.8122577519379846,0.9956065159876459,145,0.2
0.998062015503876,4.9670669596200305,146,0.001
0.9881298449612403,3.478459545064781,146,0.01
0.9454941860465116,1.8878782181385958,146,0.05
0.8987403100775194,1.421856556481521,146,0.1
0.8057170542635659,0.952882657113396,146,0.2
0.9997577519379846,6.274728469345829,147,0.001
0.9876453488372093,3.424674582670257,147,0.01
0.9508236434108527,1.9938849859525083,147,0.05
0.8980135658914729,1.4129098212705837,147,0.1
0.8006298449612403,0.9584476722267681,147,0.2
0.999515503875969,6.3760031074995,148,0.001
0.9910368217054264,3.7259652375007377,148,0.01
0.9517926356589147,2.022250445332883,148,0.05
0.9031007751937985,1.4411504544426599,148,0.1
0.8076550387596899,0.9727357168652588,148,0.2
0.9992732558139535,6.094681711772001,149,0.001
0.9874031007751938,3.414130383422605,149,0.01
0.9522771317829457,1.976015223384806,149,0.05
0.9023740310077519,1.4314029854032981,149,0.1
0.8037790697674418,0.9655207227672573,149,0.2
0.999031007751938,5.762385753912341,150,0.001
0.9857073643410853,3.3662608530947087,150,0.01
0.9484011627906976,1.961057834399484,150,0.05
0.8982558139534884,1.412600377987609,150,0.1
0.8066860465116279,0.9753090673535496,150,0.2
0.9992732558139535,6.35888181445743,151,0.001
0.9917635658914729,3.6321541050360775,151,0.01
0.9498546511627907,1.9362825145522033,151,0.05
0.8997093023255814,1.4175833101172548,151,0.1
0.8040213178294574,0.9645492715361955,151,0.2
0.999515503875969,6.345470531758862,152,0.001
0.9874031007751938,3.362153524000212,152,0.01
0.9491279069767442,1.9345862935704108,152,0.05
0.9018895348837209,1.4287076293212189,152,0.1
0.8088662790697675,0.9706795563770148,152,0.2
0.998546511627907,5.834356486306195,153,0.001
0.9881298449612403,3.563772812695129,153,0.01
0.9530038759689923,2.038807267755921,153,0.05
0.9018895348837209,1.444488539543273,153,0.1
0.8086240310077519,0.9820989135425219,153,0.2
0.999515503875969,6.094829378544768,154,0.001
0.9888565891472868,3.463280612019192,154,0.01
0.9496124031007752,1.987856643061268,154,0.05
0.8989825581395349,1.44774993208986,154,0.1
0.8054748062015504,0.9824148231780381,154,0.2
0.9997577519379846,6.321489450534738,155,0.001
0.9881298449612403,3.379759279385885,155,0.01
0.9433139534883721,1.899333680676769,155,0.05
0.8902616279069767,1.3725007920550523,155,0.1
0.8042635658914729,0.9667235155494467,155,0.2
0.998062015503876,5.716841255979272,156,0.001
0.9886143410852714,3.443557994359466,156,0.01
0.9554263565891473,2.040720116992923,156,0.05
0.8948643410852714,1.386816300101362,156,0.1
0.7974806201550387,0.9516992625000804,156,0.2
0.9978197674418605,5.5584472954454185,157,0.001
0.9886143410852714,3.4944936156544557,157,0.01
0.9556686046511628,2.065318475741485,157,0.05
0.9026162790697675,1.4468299208513673,157,0.1
0.8032945736434108,0.96749649183942,157,0.2
0.999031007751938,5.585011409683844,158,0.001
0.9859496124031008,3.3439309078231654,158,0.01
0.9484011627906976,1.952155253970663,158,0.05
0.8955910852713178,1.4075382436553383,158,0.1
0.8088662790697675,0.9973204429433781,158,0.2
0.999515503875969,6.233767776080719,159,0.001
0.9878875968992248,3.4004951809731585,159,0.01
0.9510658914728682,1.980829474218603,159,0.05
0.8951065891472868,1.4014806164116855,159,0.1
0.7943313953488372,0.9545851911298655,159,0.2
0.9987887596899225,5.593934872590423,160,0.001
0.9883720930232558,3.432050102456213,160,0.01
0.9471899224806202,1.955038301287587,160,0.05
0.9011627906976745,1.429707686780663,160,0.1
0.8083817829457365,0.9826661742645718,160,0.2
0.998546511627907,5.47734765534354,161,0.001
0.9876453488372093,3.45294150922765,161,0.01
0.9491279069767442,1.8915563441080958,161,0.05
0.8963178294573644,1.4006045389312352,161,0.1
0.8066860465116279,0.9632758919520663,161,0.2
0.998062015503876,5.489444793297401,162,0.001
0.9883720930232558,3.4656679199233196,162,0.01
0.9445251937984496,1.8924041642664515,162,0.05
0.8943798449612403,1.3891098545464473,162,0.1
0.7955426356589147,0.9389872141174571,162,0.2
0.9983042635658915,5.585693323741186,163,0.001
0.9866763565891473,3.2285436678518544,163,0.01
0.9442829457364341,1.9113953819086649,163,0.05
0.8980135658914729,1.403555115474733,163,0.1
0.8083817829457365,0.9835202500363006,163,0.2
0.998062015503876,5.239206698311142,164,0.001
0.9876453488372093,3.3858102936938788,164,0.01
0.9493701550387597,2.004262284879626,164,0.05
0.9021317829457365,1.451446310467865,164,0.1
0.8030523255813954,0.9820862191813375,164,0.2
0.999515503875969,5.799247384127403,165,0.001
0.9910368217054264,3.663738736961598,165,0.01
0.9496124031007752,1.9919463526562033,165,0.05
0.8975290697674418,1.4288477302177411,165,0.1
0.8190406976744186,1.0221967918822052,165,0.2
0.999515503875969,6.079223289503515,166,0.001
0.9854651162790697,3.3094133078113606,166,0.01
0.9474321705426356,1.8914211437007573,166,0.05
0.8975290697674418,1.4135545102076432,166,0.1
0.810077519379845,0.9761580910502659,166,0.2
0.9997577519379846,6.415750099139217,167,0.001
0.9910368217054264,3.800985155954862,167,0.01
0.9513081395348837,2.0483895119517106,167,0.05
0.9118217054263565,1.5141717183227794,167,0.1
0.8212209302325582,1.03756495171142,167,0.2
0.999031007751938,5.923537704796292,168,0.001
0.9903100775193798,3.6635763484471995,168,0.01
0.9505813953488372,2.0185066568015877,168,0.05
0.9006782945736435,1.4584918571687984,168,0.1
0.8064437984496124,0.9849206642352613,168,0.2
0.9987887596899225,5.853789375099378,169,0.001
0.9878875968992248,3.458222538798295,169,0.01
0.9488856589147286,1.9611293713359785,169,0.05
0.9014050387596899,1.444534345907401,169,0.1
0.8103197674418605,0.9765259483767448,169,0.2
0.999031007751938,5.9438711442501635,170,0.001
0.9857073643410853,3.30760144783949,170,0.01
0.9479166666666666,1.96242379196073,170,0.05
0.8977713178294574,1.4576007126464894,170,0.1
0.8054748062015504,0.9841571772682602,170,0.2
0.9987887596899225,5.917760492026858,171,0.001
0.9903100775193798,3.671710747803387,171,0.01
0.9508236434108527,1.9774612509248466,171,0.05
0.8999515503875969,1.441543292343964,171,0.1
0.8083817829457365,0.9792886944060861,171,0.2
0.998062015503876,5.401932207673781,172,0.001
0.9844961240310077,3.211734275916016,172,0.01
0.9471899224806202,1.9591255527839153,172,0.05
0.8982558139534884,1.4171745751171678,172,0.1
0.8030523255813954,0.9610982336871257,172,0.2
0.9992732558139535,5.952419114306448,173,0.001
0.9886143410852714,3.5178591446758514,173,0.01
0.9479166666666666,1.9526665107501018,173,0.05
0.8934108527131783,1.3799916244529284,173,0.1
0.8030523255813954,0.9574380461212849,173,0.2
0.998546511627907,5.508499681939114,174,0.001
0.9881298449612403,3.3827403156101847,174,0.01
0.9479166666666666,1.9217898277583596,174,0.05
0.9026162790697675,1.4428990993172248,174,0.1
0.7931201550387597,0.9544915539081718,174,0.2
0.9997577519379846,6.262571773972097,175,0.001
0.9869186046511628,3.343150751505834,175,0.01
0.9469476744186046,1.933547608345666,175,0.05
0.8999515503875969,1.4333443985593277,175,0.1
0.8003875968992248,0.9765120862516947,175,0.2
1.0,6.767786920118681,176,0.001
0.9937015503875969,3.92831154472816,176,0.01
0.9593023255813954,2.1240450176851224,176,0.05
0.9098837209302325,1.5106734084701718,176,0.1
0.8086240310077519,0.9921127625701378,176,0.2
0.9992732558139535,5.959573451450654,177,0.001
0.9859496124031008,3.3459832651464323,177,0.01
0.9500968992248062,2.016046639156669,177,0.05
0.8997093023255814,1.4422447314728188,177,0.1
0.8074127906976745,0.9854643166113259,177,0.2
0.999031007751938,5.870803897131967,178,0.001
0.9869186046511628,3.3913922415801268,178,0.01
0.9493701550387597,1.9918214978138096,178,0.05
0.8951065891472868,1.401971213072418,178,0.1
0.8069282945736435,0.9836381096317628,178,0.2
0.998546511627907,6.02336061098643,179,0.001
0.9898255813953488,3.6456141318430824,179,0.01
0.9481589147286822,1.943825407407032,179,0.05
0.9004360465116279,1.4319069367019295,179,0.1
0.8049903100775194,0.9752658487716115,179,0.2
0.999031007751938,5.423754395816685,180,0.001
0.9876453488372093,3.419715013125672,180,0.01
0.9508236434108527,1.985138714895065,180,0.05
0.9026162790697675,1.4716397081994221,180,0.1
0.8083817829457365,0.9950413902666461,180,0.2
0.998546511627907,6.0479704646788495,181,0.001
0.9903100775193798,3.566159128000237,181,0.01
0.9476744186046512,1.9296932290505984,181,0.05
0.8963178294573644,1.3967110429446323,181,0.1
0.7989341085271318,0.9371738987856038,181,0.2
0.998546511627907,5.734402059461445,182,0.001
0.9861918604651163,3.3915868285825796,182,0.01
0.9520348837209303,1.98676006087717,182,0.05
0.9050387596899225,1.473403226179603,182,0.1
0.8059593023255814,0.9778247996544676,182,0.2
0.998546511627907,5.1262410710684625,183,0.001
0.9881298449612403,3.4248129914155263,183,0.01
0.9447674418604651,1.874710280670218,183,0.05
0.8931686046511628,1.396877455196634,183,0.1
0.7967538759689923,0.9539270204312685,183,0.2
0.999515503875969,6.397039583718154,184,0.001
0.9888565891472868,3.5922252752938615,184,0.01
0.9437984496124031,1.8753636921873378,184,0.05
0.9040697674418605,1.4392224012936303,184,0.1
0.813953488372093,0.9997345168975191,184,0.2
0.9987887596899225,5.5109273662177305,185,0.001
0.9847383720930233,3.20725477267132,185,0.01
0.9503391472868217,1.9716014602489755,185,0.05
0.8965600775193798,1.4257625724986511,185,0.1
0.7999031007751938,0.9579091952890326,185,0.2
0.9987887596899225,5.730490783742117,186,0.001
0.9886143410852714,3.4613115512021073,186,0.01
0.9486434108527132,1.9448526436432647,186,0.05
0.8982558139534884,1.42885877149084,186,0.1
0.8098352713178295,0.9819145812509436,186,0.2
0.9992732558139535,6.086502277815526,187,0.001
0.9878875968992248,3.4691147465563,187,0.01
0.9445251937984496,1.869822520121705,187,0.05
0.8955910852713178,1.389625448559916,187,0.1
0.8062015503875969,0.9620413752115575,187,0.2
0.9997577519379846,6.414417589667077,188,0.001
0.9881298449612403,3.5076178815443058,188,0.01
0.9462209302325582,1.9080508750596428,188,0.05
0.8972868217054264,1.4059903516011156,188,0.1
0.8076550387596899,0.9751529567916575,188,0.2
0.9987887596899225,6.077484745867228,189,0.001
0.9888565891472868,3.5876960431286875,189,0.01
0.9530038759689923,2.025862028303208,189,0.05
0.9098837209302325,1.5133999119230026,189,0.1
0.8248546511627907,1.0413826572638247,189,0.2
0.9997577519379846,6.475730988362215,190,0.001
0.9893410852713178,3.5030194754324526,190,0.01
0.9486434108527132,1.9627900318902436,190,0.05
0.9023740310077519,1.4155897819118763,190,0.1
0.7996608527131783,0.9644854361936004,190,0.2
0.997093023255814,5.027536733267268,191,0.001
0.9893410852713178,3.5402058043058435,191,0.01
0.9450096899224806,1.8655180473546138,191,0.05
0.8982558139534884,1.3991169440908036,191,0.1
0.8064437984496124,0.9642412224284468,191,0.2
0.999515503875969,6.325082809283379,192,0.001
0.9898255813953488,3.5750963803070315,192,0.01
0.9435562015503876,1.8581343315718613,192,0.05
0.8960755813953488,1.389704135024783,192,0.1
0.7986918604651163,0.9581973390917913,192,0.2
0.9987887596899225,6.130338149023727,193,0.001
0.9895833333333334,3.6343887915762285,193,0.01
0.9508236434108527,2.00037351026338,193,0.05
0.9014050387596899,1.43138060991284,193,0.1
0.8071705426356589,0.9621124620268289,193,0.2
0.999515503875969,6.141161782097106,194,0.001
0.9871608527131783,3.3507265021447075,194,0.01
0.9484011627906976,2.0188399355309063,194,0.05
0.9001937984496124,1.4476909899697712,194,0.1
0.8052325581395349,0.989352789541577,194,0.2
0.999515503875969,6.069509755464452,195,0.001
0.9895833333333334,3.4890292833285623,195,0.01
0.9486434108527132,2.00603692856069,195,0.05
0.9011627906976745,1.47961295319514,195,0.1
0.8049903100775194,0.9845035986458637,195,0.2
0.998546511627907,5.621559439559978,196,0.001
0.9886143410852714,3.429982620084324,196,0.01
0.9481589147286822,1.9486024887567046,196,0.05
0.8999515503875969,1.4354554405095272,196,0.1
0.8059593023255814,0.9804505726975177,196,0.2
0.9983042635658915,5.388364684068572,197,0.001
0.9876453488372093,3.229381818996755,197,0.01
0.9471899224806202,1.878067161390314,197,0.05
0.9011627906976745,1.4167251444641864,197,0.1
0.810562015503876,0.9736885292405058,197,0.2
0.999031007751938,5.885118388509324,198,0.001
0.9881298449612403,3.442877593600017,198,0.01
0.9513081395348837,1.9462373498781291,198,0.05
0.8953488372093024,1.3938563584302734,198,0.1
0.7967538759689923,0.9480539633210688,198,0.2
0.998546511627907,5.8373818043609145,199,0.001
0.9864341085271318,3.333258594672292,199,0.01
0.9498546511627907,1.9612212318644706,199,0.05
0.8968023255813954,1.432348448630997,199,0.1
0.8062015503875969,0.9752869658224294,199,0.2
